img_id,img_filename,class_id,class_name,y,split,split_name,unique_img_filename,place,place_filename
11184,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0031_794737.jpg,190,190.Red_cockaded_Woodpecker,0,3,train_balanced,train_balanced_11184_Red_Cockaded_Woodpecker_0031_794737.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003759.jpg
226,004.Groove_billed_Ani/Groove_Billed_Ani_0014_1755.jpg,4,004.Groove_billed_Ani,0,3,train_balanced,train_balanced_226_Groove_Billed_Ani_0014_1755.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002468.jpg
613,012.Yellow_headed_Blackbird/Yellow_Headed_Blackbird_0082_8577.jpg,12,012.Yellow_headed_Blackbird,0,3,train_balanced,train_balanced_613_Yellow_Headed_Blackbird_0082_8577.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002521.jpg
5252,090.Red_breasted_Merganser/Red_Breasted_Merganser_0003_79303.jpg,90,090.Red_breasted_Merganser,1,3,train_balanced,train_balanced_5252_Red_Breasted_Merganser_0003_79303.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002714.jpg
21,001.Black_footed_Albatross/Black_Footed_Albatross_0060_796076.jpg,1,001.Black_footed_Albatross,1,3,train_balanced,train_balanced_21_Black_Footed_Albatross_0060_796076.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002420.jpg
4523,078.Gray_Kingbird/Gray_Kingbird_0035_795027.jpg,78,078.Gray_Kingbird,0,3,train_balanced,train_balanced_4523_Gray_Kingbird_0035_795027.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00000896.jpg
4079,071.Long_tailed_Jaeger/Long_Tailed_Jaeger_0027_60950.jpg,71,071.Long_tailed_Jaeger,1,3,train_balanced,train_balanced_4079_Long_Tailed_Jaeger_0027_60950.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000136.jpg
932,017.Cardinal/Cardinal_0001_17057.jpg,17,017.Cardinal,0,3,train_balanced,train_balanced_932_Cardinal_0001_17057.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002413.jpg
11574,197.Marsh_Wren/Marsh_Wren_0117_188676.jpg,197,197.Marsh_Wren,0,3,train_balanced,train_balanced_11574_Marsh_Wren_0117_188676.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001875.jpg
2887,050.Eared_Grebe/Eared_Grebe_0057_34274.jpg,50,050.Eared_Grebe,1,3,train_balanced,train_balanced_2887_Eared_Grebe_0057_34274.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003506.jpg
2636,046.Gadwall/Gadwall_0050_31223.jpg,46,046.Gadwall,1,3,train_balanced,train_balanced_2636_Gadwall_0050_31223.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001813.jpg
3461,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0076_44744.jpg,60,060.Glaucous_winged_Gull,1,3,train_balanced,train_balanced_3461_Glaucous_Winged_Gull_0076_44744.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000394.jpg
4489,077.Tropical_Kingbird/Tropical_Kingbird_0007_69361.jpg,77,077.Tropical_Kingbird,0,3,train_balanced,train_balanced_4489_Tropical_Kingbird_0007_69361.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00003737.jpg
6249,107.Common_Raven/Common_Raven_0086_101221.jpg,107,107.Common_Raven,0,3,train_balanced,train_balanced_6249_Common_Raven_0086_101221.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004480.jpg
5920,102.Western_Wood_Pewee/Western_Wood_Pewee_0061_795060.jpg,102,102.Western_Wood_Pewee,1,3,train_balanced,train_balanced_5920_Western_Wood_Pewee_0061_795060.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002032.jpg
11735,200.Common_Yellowthroat/Common_Yellowthroat_0039_190513.jpg,200,200.Common_Yellowthroat,0,3,train_balanced,train_balanced_11735_Common_Yellowthroat_0039_190513.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004562.jpg
6144,106.Horned_Puffin/Horned_Puffin_0016_100993.jpg,106,106.Horned_Puffin,1,3,train_balanced,train_balanced_6144_Horned_Puffin_0016_100993.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001754.jpg
5981,103.Sayornis/Sayornis_0106_98841.jpg,103,103.Sayornis,0,3,train_balanced,train_balanced_5981_Sayornis_0106_98841.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002055.jpg
8121,139.Scarlet_Tanager/Scarlet_Tanager_0060_138384.jpg,139,139.Scarlet_Tanager,0,3,train_balanced,train_balanced_8121_Scarlet_Tanager_0060_138384.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00001422.jpg
3579,062.Herring_Gull/Herring_Gull_0045_46845.jpg,62,062.Herring_Gull,1,3,train_balanced,train_balanced_3579_Herring_Gull_0045_46845.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002943.jpg
6664,114.Black_throated_Sparrow/Black_Throated_Sparrow_0001_107233.jpg,114,114.Black_throated_Sparrow,0,3,train_balanced,train_balanced_6664_Black_Throated_Sparrow_0001_107233.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003214.jpg
2923,051.Horned_Grebe/Horned_Grebe_0001_34723.jpg,51,051.Horned_Grebe,1,3,train_balanced,train_balanced_2923_Horned_Grebe_0001_34723.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004025.jpg
5919,102.Western_Wood_Pewee/Western_Wood_Pewee_0021_98101.jpg,102,102.Western_Wood_Pewee,1,3,train_balanced,train_balanced_5919_Western_Wood_Pewee_0021_98101.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00001755.jpg
1122,021.Eastern_Towhee/Eastern_Towhee_0099_22566.jpg,21,021.Eastern_Towhee,1,3,train_balanced,train_balanced_1122_Eastern_Towhee_0099_22566.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003673.jpg
9259,158.Bay_breasted_Warbler/Bay_Breasted_Warbler_0028_797119.jpg,158,158.Bay_breasted_Warbler,0,3,train_balanced,train_balanced_9259_Bay_Breasted_Warbler_0028_797119.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002965.jpg
2483,044.Frigatebird/Frigatebird_0097_43567.jpg,44,044.Frigatebird,1,3,train_balanced,train_balanced_2483_Frigatebird_0097_43567.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000555.jpg
2503,044.Frigatebird/Frigatebird_0058_43251.jpg,44,044.Frigatebird,1,3,train_balanced,train_balanced_2503_Frigatebird_0058_43251.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002939.jpg
1043,019.Gray_Catbird/Gray_Catbird_0002_21395.jpg,19,019.Gray_Catbird,0,3,train_balanced,train_balanced_1043_Gray_Catbird_0002_21395.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004137.jpg
1930,034.Gray_crowned_Rosy_Finch/Gray_Crowned_Rosy_Finch_0055_27112.jpg,34,034.Gray_crowned_Rosy_Finch,0,3,train_balanced,train_balanced_1930_Gray_Crowned_Rosy_Finch_0055_27112.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003722.jpg
81,002.Laysan_Albatross/Laysan_Albatross_0013_910.jpg,2,002.Laysan_Albatross,1,3,train_balanced,train_balanced_81_Laysan_Albatross_0013_910.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000256.jpg
2994,052.Pied_billed_Grebe/Pied_Billed_Grebe_0058_35503.jpg,52,052.Pied_billed_Grebe,1,3,train_balanced,train_balanced_2994_Pied_Billed_Grebe_0058_35503.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001049.jpg
5408,093.Clark_Nutcracker/Clark_Nutcracker_0075_85715.jpg,93,093.Clark_Nutcracker,0,3,train_balanced,train_balanced_5408_Clark_Nutcracker_0075_85715.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002545.jpg
9932,169.Magnolia_Warbler/Magnolia_Warbler_0020_166211.jpg,169,169.Magnolia_Warbler,0,3,train_balanced,train_balanced_9932_Magnolia_Warbler_0020_166211.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002916.jpg
1341,024.Red_faced_Cormorant/Red_Faced_Cormorant_0010_23421.jpg,24,024.Red_faced_Cormorant,1,3,train_balanced,train_balanced_1341_Red_Faced_Cormorant_0010_23421.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004678.jpg
3019,053.Western_Grebe/Western_Grebe_0013_36383.jpg,53,053.Western_Grebe,1,3,train_balanced,train_balanced_3019_Western_Grebe_0013_36383.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003941.jpg
582,011.Rusty_Blackbird/Rusty_Blackbird_0105_6937.jpg,11,011.Rusty_Blackbird,0,3,train_balanced,train_balanced_582_Rusty_Blackbird_0105_6937.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000936.jpg
3027,053.Western_Grebe/Western_Grebe_0034_36149.jpg,53,053.Western_Grebe,1,3,train_balanced,train_balanced_3027_Western_Grebe_0034_36149.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001421.jpg
5549,095.Baltimore_Oriole/Baltimore_Oriole_0120_88403.jpg,95,095.Baltimore_Oriole,0,3,train_balanced,train_balanced_5549_Baltimore_Oriole_0120_88403.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004623.jpg
5136,088.Western_Meadowlark/Western_Meadowlark_0100_78037.jpg,88,088.Western_Meadowlark,1,3,train_balanced,train_balanced_5136_Western_Meadowlark_0100_78037.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002978.jpg
4898,084.Red_legged_Kittiwake/Red_Legged_Kittiwake_0063_795453.jpg,84,084.Red_legged_Kittiwake,1,3,train_balanced,train_balanced_4898_Red_Legged_Kittiwake_0063_795453.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002013.jpg
2092,037.Acadian_Flycatcher/Acadian_Flycatcher_0060_795604.jpg,37,037.Acadian_Flycatcher,0,3,train_balanced,train_balanced_2092_Acadian_Flycatcher_0060_795604.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00003540.jpg
11491,196.House_Wren/House_Wren_0071_187399.jpg,196,196.House_Wren,0,3,train_balanced,train_balanced_11491_House_Wren_0071_187399.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000689.jpg
7554,129.Song_Sparrow/Song_Sparrow_0077_121196.jpg,129,129.Song_Sparrow,0,3,train_balanced,train_balanced_7554_Song_Sparrow_0077_121196.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004276.jpg
8012,137.Cliff_Swallow/Cliff_Swallow_0071_133742.jpg,137,137.Cliff_Swallow,0,3,train_balanced,train_balanced_8012_Cliff_Swallow_0071_133742.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002983.jpg
6463,111.Loggerhead_Shrike/Loggerhead_Shrike_0075_106153.jpg,111,111.Loggerhead_Shrike,0,3,train_balanced,train_balanced_6463_Loggerhead_Shrike_0075_106153.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001002.jpg
2558,045.Northern_Fulmar/Northern_Fulmar_0061_43653.jpg,45,045.Northern_Fulmar,1,3,train_balanced,train_balanced_2558_Northern_Fulmar_0061_43653.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004407.jpg
3641,063.Ivory_Gull/Ivory_Gull_0101_49790.jpg,63,063.Ivory_Gull,1,3,train_balanced,train_balanced_3641_Ivory_Gull_0101_49790.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004237.jpg
6202,106.Horned_Puffin/Horned_Puffin_0079_100847.jpg,106,106.Horned_Puffin,1,3,train_balanced,train_balanced_6202_Horned_Puffin_0079_100847.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000683.jpg
10810,184.Louisiana_Waterthrush/Louisiana_Waterthrush_0076_795257.jpg,184,184.Louisiana_Waterthrush,0,3,train_balanced,train_balanced_10810_Louisiana_Waterthrush_0076_795257.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004358.jpg
11121,189.Red_bellied_Woodpecker/Red_Bellied_Woodpecker_0022_181969.jpg,189,189.Red_bellied_Woodpecker,0,3,train_balanced,train_balanced_11121_Red_Bellied_Woodpecker_0022_181969.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000488.jpg
10171,173.Orange_crowned_Warbler/Orange_Crowned_Warbler_0034_168185.jpg,173,173.Orange_crowned_Warbler,0,3,train_balanced,train_balanced_10171_Orange_Crowned_Warbler_0034_168185.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00001692.jpg
3793,066.Western_Gull/Western_Gull_0050_54425.jpg,66,066.Western_Gull,1,3,train_balanced,train_balanced_3793_Western_Gull_0050_54425.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004197.jpg
2496,044.Frigatebird/Frigatebird_0062_43193.jpg,44,044.Frigatebird,1,3,train_balanced,train_balanced_2496_Frigatebird_0062_43193.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000801.jpg
3131,055.Evening_Grosbeak/Evening_Grosbeak_0017_37379.jpg,55,055.Evening_Grosbeak,0,3,train_balanced,train_balanced_3131_Evening_Grosbeak_0017_37379.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002129.jpg
7349,126.Nelson_Sharp_tailed_Sparrow/Nelson_Sharp_Tailed_Sparrow_0039_118074.jpg,126,126.Nelson_Sharp_tailed_Sparrow,0,3,train_balanced,train_balanced_7349_Nelson_Sharp_Tailed_Sparrow_0039_118074.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001227.jpg
6807,117.Clay_colored_Sparrow/Clay_Colored_Sparrow_0075_797251.jpg,117,117.Clay_colored_Sparrow,0,3,train_balanced,train_balanced_6807_Clay_Colored_Sparrow_0075_797251.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00001622.jpg
5911,101.White_Pelican/White_Pelican_0080_95721.jpg,101,101.White_Pelican,1,3,train_balanced,train_balanced_5911_White_Pelican_0080_95721.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004311.jpg
1590,029.American_Crow/American_Crow_0109_25123.jpg,29,029.American_Crow,0,3,train_balanced,train_balanced_1590_American_Crow_0109_25123.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001318.jpg
8290,142.Black_Tern/Black_Tern_0080_144130.jpg,142,142.Black_Tern,1,3,train_balanced,train_balanced_8290_Black_Tern_0080_144130.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002932.jpg
3450,060.Glaucous_winged_Gull/Glaucous_Winged_Gull_0015_44198.jpg,60,060.Glaucous_winged_Gull,1,3,train_balanced,train_balanced_3450_Glaucous_Winged_Gull_0015_44198.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004206.jpg
10489,179.Tennessee_Warbler/Tennessee_Warbler_0039_174883.jpg,179,179.Tennessee_Warbler,0,3,train_balanced,train_balanced_10489_Tennessee_Warbler_0039_174883.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00003405.jpg
8817,150.Sage_Thrasher/Sage_Thrasher_0044_155610.jpg,150,150.Sage_Thrasher,0,3,train_balanced,train_balanced_8817_Sage_Thrasher_0044_155610.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001283.jpg
1125,021.Eastern_Towhee/Eastern_Towhee_0124_22585.jpg,21,021.Eastern_Towhee,1,3,train_balanced,train_balanced_1125_Eastern_Towhee_0124_22585.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00000560.jpg
5001,086.Pacific_Loon/Pacific_Loon_0022_75405.jpg,86,086.Pacific_Loon,1,3,train_balanced,train_balanced_5001_Pacific_Loon_0022_75405.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001822.jpg
1373,025.Pelagic_Cormorant/Pelagic_Cormorant_0010_23711.jpg,25,025.Pelagic_Cormorant,1,3,train_balanced,train_balanced_1373_Pelagic_Cormorant_0010_23711.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000555.jpg
8463,144.Common_Tern/Common_Tern_0012_148477.jpg,144,144.Common_Tern,1,3,train_balanced,train_balanced_8463_Common_Tern_0012_148477.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002932.jpg
2447,043.Yellow_bellied_Flycatcher/Yellow_Bellied_Flycatcher_0034_795511.jpg,43,043.Yellow_bellied_Flycatcher,0,3,train_balanced,train_balanced_2447_Yellow_Bellied_Flycatcher_0034_795511.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004795.jpg
4662,080.Green_Kingfisher/Green_Kingfisher_0088_71122.jpg,80,080.Green_Kingfisher,0,3,train_balanced,train_balanced_4662_Green_Kingfisher_0088_71122.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003543.jpg
10771,183.Northern_Waterthrush/Northern_Waterthrush_0066_177110.jpg,183,183.Northern_Waterthrush,0,3,train_balanced,train_balanced_10771_Northern_Waterthrush_0066_177110.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004510.jpg
3528,061.Heermann_Gull/Heermann_Gull_0083_45879.jpg,61,061.Heermann_Gull,1,3,train_balanced,train_balanced_3528_Heermann_Gull_0083_45879.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000683.jpg
1648,030.Fish_Crow/Fish_Crow_0018_25879.jpg,30,030.Fish_Crow,0,3,train_balanced,train_balanced_1648_Fish_Crow_0018_25879.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002498.jpg
5929,102.Western_Wood_Pewee/Western_Wood_Pewee_0018_98153.jpg,102,102.Western_Wood_Pewee,1,3,train_balanced,train_balanced_5929_Western_Wood_Pewee_0018_98153.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002963.jpg
2066,037.Acadian_Flycatcher/Acadian_Flycatcher_0065_29070.jpg,37,037.Acadian_Flycatcher,0,3,train_balanced,train_balanced_2066_Acadian_Flycatcher_0065_29070.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003837.jpg
8669,148.Green_tailed_Towhee/Green_Tailed_Towhee_0005_154784.jpg,148,148.Green_tailed_Towhee,0,3,train_balanced,train_balanced_8669_Green_Tailed_Towhee_0005_154784.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000028.jpg
9543,163.Cape_May_Warbler/Cape_May_Warbler_0020_162629.jpg,163,163.Cape_May_Warbler,0,3,train_balanced,train_balanced_9543_Cape_May_Warbler_0020_162629.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00000692.jpg
3822,066.Western_Gull/Western_Gull_0028_55680.jpg,66,066.Western_Gull,1,3,train_balanced,train_balanced_3822_Western_Gull_0028_55680.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00004050.jpg
8329,142.Black_Tern/Black_Tern_0083_144083.jpg,142,142.Black_Tern,1,3,train_balanced,train_balanced_8329_Black_Tern_0083_144083.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000039.jpg
8077,138.Tree_Swallow/Tree_Swallow_0037_134647.jpg,138,138.Tree_Swallow,0,3,train_balanced,train_balanced_8077_Tree_Swallow_0037_134647.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001336.jpg
5180,089.Hooded_Merganser/Hooded_Merganser_0078_78959.jpg,89,089.Hooded_Merganser,1,3,train_balanced,train_balanced_5180_Hooded_Merganser_0078_78959.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00001506.jpg
8974,153.Philadelphia_Vireo/Philadelphia_Vireo_0039_794794.jpg,153,153.Philadelphia_Vireo,0,3,train_balanced,train_balanced_8974_Philadelphia_Vireo_0039_794794.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002589.jpg
2097,037.Acadian_Flycatcher/Acadian_Flycatcher_0055_795609.jpg,37,037.Acadian_Flycatcher,0,3,train_balanced,train_balanced_2097_Acadian_Flycatcher_0055_795609.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004622.jpg
8540,146.Forsters_Tern/Forsters_Tern_0088_151893.jpg,146,146.Forsters_Tern,1,3,train_balanced,train_balanced_8540_Forsters_Tern_0088_151893.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004499.jpg
9198,157.Yellow_throated_Vireo/Yellow_Throated_Vireo_0011_794986.jpg,157,157.Yellow_throated_Vireo,0,3,train_balanced,train_balanced_9198_Yellow_Throated_Vireo_0011_794986.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00001988.jpg
6481,111.Loggerhead_Shrike/Loggerhead_Shrike_0018_26407.jpg,111,111.Loggerhead_Shrike,0,3,train_balanced,train_balanced_6481_Loggerhead_Shrike_0018_26407.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00001012.jpg
9960,170.Mourning_Warbler/Mourning_Warbler_0042_166493.jpg,170,170.Mourning_Warbler,0,3,train_balanced,train_balanced_9960_Mourning_Warbler_0042_166493.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000813.jpg
5434,093.Clark_Nutcracker/Clark_Nutcracker_0078_85416.jpg,93,093.Clark_Nutcracker,0,3,train_balanced,train_balanced_5434_Clark_Nutcracker_0078_85416.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00004926.jpg
3215,056.Pine_Grosbeak/Pine_Grosbeak_0043_38992.jpg,56,056.Pine_Grosbeak,0,3,train_balanced,train_balanced_3215_Pine_Grosbeak_0043_38992.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00000053.jpg
8613,147.Least_Tern/Least_Tern_0096_153868.jpg,147,147.Least_Tern,1,3,train_balanced,train_balanced_8613_Least_Tern_0096_153868.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00001390.jpg
11174,190.Red_cockaded_Woodpecker/Red_Cockaded_Woodpecker_0029_794724.jpg,190,190.Red_cockaded_Woodpecker,0,3,train_balanced,train_balanced_11174_Red_Cockaded_Woodpecker_0029_794724.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004268.jpg
9421,161.Blue_winged_Warbler/Blue_Winged_Warbler_0012_162086.jpg,161,161.Blue_winged_Warbler,0,3,train_balanced,train_balanced_9421_Blue_Winged_Warbler_0012_162086.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004484.jpg
10942,186.Cedar_Waxwing/Cedar_Waxwing_0002_179071.jpg,186,186.Cedar_Waxwing,0,3,train_balanced,train_balanced_10942_Cedar_Waxwing_0002_179071.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00004216.jpg
2141,038.Great_Crested_Flycatcher/Great_Crested_Flycatcher_0010_29396.jpg,38,038.Great_Crested_Flycatcher,0,3,train_balanced,train_balanced_2141_Great_Crested_Flycatcher_0010_29396.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00002467.jpg
5032,087.Mallard/Mallard_0082_75954.jpg,87,087.Mallard,1,3,train_balanced,train_balanced_5032_Mallard_0082_75954.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002743.jpg
1394,025.Pelagic_Cormorant/Pelagic_Cormorant_0098_23783.jpg,25,025.Pelagic_Cormorant,1,3,train_balanced,train_balanced_1394_Pelagic_Cormorant_0098_23783.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002317.jpg
6608,113.Baird_Sparrow/Baird_Sparrow_0020_106863.jpg,113,113.Baird_Sparrow,0,3,train_balanced,train_balanced_6608_Baird_Sparrow_0020_106863.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00004231.jpg
76,002.Laysan_Albatross/Laysan_Albatross_0060_777.jpg,2,002.Laysan_Albatross,1,3,train_balanced,train_balanced_76_Laysan_Albatross_0060_777.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00000570.jpg
10952,186.Cedar_Waxwing/Cedar_Waxwing_0100_178643.jpg,186,186.Cedar_Waxwing,0,3,train_balanced,train_balanced_10952_Cedar_Waxwing_0100_178643.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00001829.jpg
333,007.Parakeet_Auklet/Parakeet_Auklet_0035_795934.jpg,7,007.Parakeet_Auklet,1,3,train_balanced,train_balanced_333_Parakeet_Auklet_0035_795934.jpg,1,/home/emre/disco_v2/datasets/places/train/lake-natural/00002797.jpg
5838,100.Brown_Pelican/Brown_Pelican_0059_94504.jpg,100,100.Brown_Pelican,1,3,train_balanced,train_balanced_5838_Brown_Pelican_0059_94504.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001500.jpg
4788,082.Ringed_Kingfisher/Ringed_Kingfisher_0027_72948.jpg,82,082.Ringed_Kingfisher,0,3,train_balanced,train_balanced_4788_Ringed_Kingfisher_0027_72948.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00003634.jpg
6717,115.Brewer_Sparrow/Brewer_Sparrow_0056_107458.jpg,115,115.Brewer_Sparrow,0,3,train_balanced,train_balanced_6717_Brewer_Sparrow_0056_107458.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003043.jpg
8304,142.Black_Tern/Black_Tern_0008_143965.jpg,142,142.Black_Tern,1,3,train_balanced,train_balanced_8304_Black_Tern_0008_143965.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00003468.jpg
3590,062.Herring_Gull/Herring_Gull_0114_46956.jpg,62,062.Herring_Gull,1,3,train_balanced,train_balanced_3590_Herring_Gull_0114_46956.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00000536.jpg
409,008.Rhinoceros_Auklet/Rhinoceros_Auklet_0013_797537.jpg,8,008.Rhinoceros_Auklet,1,3,train_balanced,train_balanced_409_Rhinoceros_Auklet_0013_797537.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001791.jpg
11241,191.Red_headed_Woodpecker/Red_Headed_Woodpecker_0084_183004.jpg,191,191.Red_headed_Woodpecker,0,3,train_balanced,train_balanced_11241_Red_Headed_Woodpecker_0084_183004.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001552.jpg
5147,089.Hooded_Merganser/Hooded_Merganser_0015_79132.jpg,89,089.Hooded_Merganser,1,3,train_balanced,train_balanced_5147_Hooded_Merganser_0015_79132.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00002463.jpg
11589,197.Marsh_Wren/Marsh_Wren_0033_188778.jpg,197,197.Marsh_Wren,0,3,train_balanced,train_balanced_11589_Marsh_Wren_0033_188778.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00001082.jpg
9162,156.White_eyed_Vireo/White_Eyed_Vireo_0040_159101.jpg,156,156.White_eyed_Vireo,0,3,train_balanced,train_balanced_9162_White_Eyed_Vireo_0040_159101.jpg,1,/home/emre/disco_v2/datasets/places/train/ocean/00000362.jpg
4977,086.Pacific_Loon/Pacific_Loon_0066_75547.jpg,86,086.Pacific_Loon,1,3,train_balanced,train_balanced_4977_Pacific_Loon_0066_75547.jpg,0,/home/emre/disco_v2/datasets/places/train/bamboo_forest/00002277.jpg
2849,050.Eared_Grebe/Eared_Grebe_0026_34383.jpg,50,050.Eared_Grebe,1,3,train_balanced,train_balanced_2849_Eared_Grebe_0026_34383.jpg,0,/home/emre/disco_v2/datasets/places/train/forest-broadleaf/00000418.jpg
